"VID_PID";"VID";"VID_name";"PID";"PID_name"
"VID_1E68&PID_1045";"1E68";"TrekStor GmbH & Co. KG";"1045";"ST70408-3 [SurfTab breeze 7.0 quad 3G] (MTP Mode)"
"VID_1E68&PID_1046";"1E68";"TrekStor GmbH & Co. KG";"1046";"ST70408-3 [SurfTab breeze 7.0 quad 3G] (PTP Mode)"
"VID_1E71&PID_0001";"1E71";"NZXT";"0001";"Avatar Optical Mouse"
"VID_1E71&PID_170E";"1E71";"NZXT";"170E";"Kraken X"
"VID_1E71&PID_1711";"1E71";"NZXT";"1711";"Grid+ V3"
"VID_1E71&PID_1714";"1E71";"NZXT";"1714";"Smart Device"
"VID_1E71&PID_1715";"1E71";"NZXT";"1715";"Kraken M22"
"VID_1E71&PID_2006";"1E71";"NZXT";"2006";"Smart Device V2"
"VID_1E74&PID_2211";"1E74";"Coby Electronics Corporation";"2211";"MP300"
"VID_1E74&PID_2647";"1E74";"Coby Electronics Corporation";"2647";"2 GB 2 Go Video MP3 Player [MP601-2G]"
"VID_1E74&PID_2659";"1E74";"Coby Electronics Corporation";"2659";"Coby 4GB Go Video MP3 Player [MP620-4G]"
"VID_1E74&PID_4641";"1E74";"Coby Electronics Corporation";"4641";"A8705 MP3/Video Player"
"VID_1E74&PID_6511";"1E74";"Coby Electronics Corporation";"6511";"MP705-8G MP3 player"
"VID_1E74&PID_6512";"1E74";"Coby Electronics Corporation";"6512";"MP705-4G"
"VID_1E74&PID_7111";"1E74";"Coby Electronics Corporation";"7111";"MP957 Music and Video Player"
"VID_1E7B&PID_0002";"1E7B";"Zurich Instruments";"0002";"HF2"
"VID_1E7B&PID_0003";"1E7B";"Zurich Instruments";"0003";"UHF"
"VID_1E7B&PID_0004";"1E7B";"Zurich Instruments";"0004";"MFLI"
"VID_1E7D&PID_2C24";"1E7D";"ROCCAT";"2C24";"Pyra Mouse (wired)"
"VID_1E7D&PID_2C2E";"1E7D";"ROCCAT";"2C2E";"Lua Mouse"
"VID_1E7D&PID_2C38";"1E7D";"ROCCAT";"2C38";"Kiro Mouse"
"VID_1E7D&PID_2CED";"1E7D";"ROCCAT";"2CED";"Kone Mouse"
"VID_1E7D&PID_2CEE";"1E7D";"ROCCAT";"2CEE";"Kova 2016 Gray Mouse"
"VID_1E7D&PID_2CEF";"1E7D";"ROCCAT";"2CEF";"Kova 2016 White Mouse"
"VID_1E7D&PID_2CF0";"1E7D";"ROCCAT";"2CF0";"Kova 2016 Black Mouse"
"VID_1E7D&PID_2CF6";"1E7D";"ROCCAT";"2CF6";"Pyra Mouse (wireless)"
"VID_1E7D&PID_2D50";"1E7D";"ROCCAT";"2D50";"Kova[+] Mouse"
"VID_1E7D&PID_2D51";"1E7D";"ROCCAT";"2D51";"Kone[+] Mouse"
"VID_1E7D&PID_2D5A";"1E7D";"ROCCAT";"2D5A";"Savu Mouse"
"VID_1E7D&PID_2DB4";"1E7D";"ROCCAT";"2DB4";"Kone Pure Optical Mouse"
"VID_1E7D&PID_2DBE";"1E7D";"ROCCAT";"2DBE";"Kone Pure Mouse"
"VID_1E7D&PID_2DBF";"1E7D";"ROCCAT";"2DBF";"Kone Pure Military Mouse"
"VID_1E7D&PID_2DC2";"1E7D";"ROCCAT";"2DC2";"Kone Pure Optical Black Mouse"
"VID_1E7D&PID_2DCB";"1E7D";"ROCCAT";"2DCB";"Kone Pure SE(L) Mouse"
"VID_1E7D&PID_2E22";"1E7D";"ROCCAT";"2E22";"Kone XTD Mouse"
"VID_1E7D&PID_2E23";"1E7D";"ROCCAT";"2E23";"Kone XTD Optical Mouse"
"VID_1E7D&PID_2E27";"1E7D";"ROCCAT";"2E27";"Kone AIMO Mouse"
"VID_1E7D&PID_2E4A";"1E7D";"ROCCAT";"2E4A";"Tyon Black Mouse"
"VID_1E7D&PID_2E4B";"1E7D";"ROCCAT";"2E4B";"Tyon White Mouse"
"VID_1E7D&PID_2E7C";"1E7D";"ROCCAT";"2E7C";"Nyth Black Mouse"
"VID_1E7D&PID_2E7D";"1E7D";"ROCCAT";"2E7D";"Nyth White Mouse"
"VID_1E7D&PID_2F76";"1E7D";"ROCCAT";"2F76";"Sova Keyboard"
"VID_1E7D&PID_2F94";"1E7D";"ROCCAT";"2F94";"Sova MK Keyboard"
"VID_1E7D&PID_2FA8";"1E7D";"ROCCAT";"2FA8";"Suora Keyboard"
"VID_1E7D&PID_2FC6";"1E7D";"ROCCAT";"2FC6";"Skeltr Keyboard"
"VID_1E7D&PID_2FDA";"1E7D";"ROCCAT";"2FDA";"Ryos MK FX Keyboard"
"VID_1E7D&PID_30D4";"1E7D";"ROCCAT";"30D4";"Arvo Keyboard"
"VID_1E7D&PID_3138";"1E7D";"ROCCAT";"3138";"Ryos MK Keyboard"
"VID_1E7D&PID_316A";"1E7D";"ROCCAT";"316A";"Ryos TKL Keyboard"
"VID_1E7D&PID_319C";"1E7D";"ROCCAT";"319C";"Isku Keyboard"
"VID_1E7D&PID_31CE";"1E7D";"ROCCAT";"31CE";"Ryos MK Glow Keyboard"
"VID_1E7D&PID_3232";"1E7D";"ROCCAT";"3232";"Ryos MK Pro Keyboard"
"VID_1E7D&PID_3246";"1E7D";"ROCCAT";"3246";"Suora FX Keyboard"
"VID_1E7D&PID_3264";"1E7D";"ROCCAT";"3264";"Isku FX Keyboard"
"VID_1E8E&PID_6001";"1E8E";"Airbus Defence and Space";"6001";"P8GR"
"VID_1E91&PID_B0B1";"1E91";"Other World Computing";"B0B1";"miniStack"
"VID_1EA7&PID_0030";"1EA7";"SHARKOON Technologies GmbH";"0030";"Trust GXT 158 Orna Laser Gaming Mouse"
"VID_1EA7&PID_0064";"1EA7";"SHARKOON Technologies GmbH";"0064";"2.4GHz Wireless rechargeable vertical mouse [More&Better]"
"VID_1EA7&PID_0066";"1EA7";"SHARKOON Technologies GmbH";"0066";"[Mediatrack Edge Mini Keyboard]"
"VID_1EA7&PID_0907";"1EA7";"SHARKOON Technologies GmbH";"0907";"Keyboard"
"VID_1EA7&PID_1002";"1EA7";"SHARKOON Technologies GmbH";"1002";"Vintorez Gaming Mouse"
"VID_1EA7&PID_2007";"1EA7";"SHARKOON Technologies GmbH";"2007";"SHARK ZONE K30 Illuminated Gaming Keyboard"
"VID_1EAB&PID_0103";"1EAB";"Fujian Newland Computer Co., Ltd";"0103";"HR200 Barcode scanner engine (HID keyboard)"
"VID_1EAB&PID_0106";"1EAB";"Fujian Newland Computer Co., Ltd";"0106";"HR200 Barcode scanner engine (Serial CDC)"
"VID_1EAB&PID_0110";"1EAB";"Fujian Newland Computer Co., Ltd";"0110";"HR200 Barcode scanner engine (HID Pos)"
"VID_1EAB&PID_0C03";"1EAB";"Fujian Newland Computer Co., Ltd";"0C03";"HR100/HR3260 cordless/HR3290 cordless/BS80 Barcode scanner engine (HID keyboard)"
"VID_1EAB&PID_0C06";"1EAB";"Fujian Newland Computer Co., Ltd";"0C06";"HR100/HR3260 cordless/HR3290 cordless/BS80 Barcode scanner engine (USB Serial CDC)"
"VID_1EAB&PID_0C10";"1EAB";"Fujian Newland Computer Co., Ltd";"0C10";"HR100/HR3260 cordless/HR3290 cordless/BS80 Barcode scanner engine (HID Pos)"
"VID_1EAB&PID_0D03";"1EAB";"Fujian Newland Computer Co., Ltd";"0D03";"EM2028 Barcode scanner engine (HID keyboard)"
"VID_1EAB&PID_0D06";"1EAB";"Fujian Newland Computer Co., Ltd";"0D06";"EM2028 Barcode scanner engine (Serial CDC)"
"VID_1EAB&PID_0D10";"1EAB";"Fujian Newland Computer Co., Ltd";"0D10";"EM2028 Barcode scanner engine (HID Pos)"
"VID_1EAB&PID_1303";"1EAB";"Fujian Newland Computer Co., Ltd";"1303";"EM30xx/EM20xx/HR3260 corded/HR200C Barcode scanner engine (HID keyboard)"
"VID_1EAB&PID_1306";"1EAB";"Fujian Newland Computer Co., Ltd";"1306";"EM30xx/EM20xx/HR3260 corded/HR200C Barcode scanner engine (USB serial CDC)"
"VID_1EAB&PID_1310";"1EAB";"Fujian Newland Computer Co., Ltd";"1310";"EM30xx/EM20xx/HR3260 corded/HR200C Barcode scanner engine (HID Pos)"
"VID_1EAB&PID_1403";"1EAB";"Fujian Newland Computer Co., Ltd";"1403";"HR15-xx Barcode scanner engine (HID keyboard)"
"VID_1EAB&PID_1406";"1EAB";"Fujian Newland Computer Co., Ltd";"1406";"HR15-xx Barcode scanner engine (Serial CDC)"
"VID_1EAB&PID_1410";"1EAB";"Fujian Newland Computer Co., Ltd";"1410";"HR15-xx Barcode scanner engine (HID Pos)"
"VID_1EAB&PID_1603";"1EAB";"Fujian Newland Computer Co., Ltd";"1603";"FM100-M/3250 Barcode scanner engine (HID keyboard)"
"VID_1EAB&PID_1606";"1EAB";"Fujian Newland Computer Co., Ltd";"1606";"FM100-M/3250 Barcode scanner engine (Serial CDC)"
"VID_1EAB&PID_1610";"1EAB";"Fujian Newland Computer Co., Ltd";"1610";"FM100-M/3250 Barcode scanner engine (HID Pos)"
"VID_1EAB&PID_1903";"1EAB";"Fujian Newland Computer Co., Ltd";"1903";"EM1300 Barcode scanner engine (HID keyboard)"
"VID_1EAB&PID_1906";"1EAB";"Fujian Newland Computer Co., Ltd";"1906";"EM1300 Barcode scanner engine (Serial CDC)"
"VID_1EAB&PID_1910";"1EAB";"Fujian Newland Computer Co., Ltd";"1910";"EM1300 Barcode scanner engine (HID Pos)"
"VID_1EAB&PID_1A03";"1EAB";"Fujian Newland Computer Co., Ltd";"1A03";"HR3290 corded/HR22 Barcode scanner engine (HID keyboard)"
"VID_1EAB&PID_1A06";"1EAB";"Fujian Newland Computer Co., Ltd";"1A06";"HR3290 corded/HR22 Barcode scanner engine (Serial CDC)"
"VID_1EAB&PID_1A10";"1EAB";"Fujian Newland Computer Co., Ltd";"1A10";"HR3290 corded/HR22 Barcode scanner engine (HID Pos)"
"VID_1EAB&PID_1C03";"1EAB";"Fujian Newland Computer Co., Ltd";"1C03";"HR2150 Barcode scanner engine (HID keyboard)"
"VID_1EAB&PID_1C06";"1EAB";"Fujian Newland Computer Co., Ltd";"1C06";"HR2150 Barcode scanner engine (Serial CDC)"
"VID_1EAB&PID_1C10";"1EAB";"Fujian Newland Computer Co., Ltd";"1C10";"HR2150 Barcode scanner engine (HID Pos)"
"VID_1EAB&PID_1D03";"1EAB";"Fujian Newland Computer Co., Ltd";"1D03";"FM430 Barcode scanner engine (HID keyboard)"
"VID_1EAB&PID_1D06";"1EAB";"Fujian Newland Computer Co., Ltd";"1D06";"FM430 Barcode scanner engine (Serial CDC)"
"VID_1EAB&PID_1D10";"1EAB";"Fujian Newland Computer Co., Ltd";"1D10";"FM430 Barcode scanner engine (HID Pos)"
"VID_1EAB&PID_1E03";"1EAB";"Fujian Newland Computer Co., Ltd";"1E03";"HR42 Barcode scanner engine (HID keyboard)"
"VID_1EAB&PID_1E06";"1EAB";"Fujian Newland Computer Co., Ltd";"1E06";"HR42 Barcode scanner engine (Serial CDC)"
"VID_1EAB&PID_1E10";"1EAB";"Fujian Newland Computer Co., Ltd";"1E10";"HR42 Barcode scanner engine (HID Pos)"
"VID_1EAB&PID_1F03";"1EAB";"Fujian Newland Computer Co., Ltd";"1F03";"HR11+ Barcode scanner engine (HID keyboard)"
"VID_1EAB&PID_1F06";"1EAB";"Fujian Newland Computer Co., Ltd";"1F06";"HR11+ Barcode scanner engine (Serial CDC)"
"VID_1EAB&PID_1F10";"1EAB";"Fujian Newland Computer Co., Ltd";"1F10";"HR11+ Barcode scanner engine (HID Pos)"
"VID_1EAB&PID_2003";"1EAB";"Fujian Newland Computer Co., Ltd";"2003";"EM2037v2 Barcode scanner engine (HID keyboard)"
"VID_1EAB&PID_2006";"1EAB";"Fujian Newland Computer Co., Ltd";"2006";"EM2037v2 Barcode scanner engine (Serial CDC)"
"VID_1EAB&PID_2010";"1EAB";"Fujian Newland Computer Co., Ltd";"2010";"EM2037v2 Barcode scanner engine (HID Pos)"
"VID_1EAB&PID_8003";"1EAB";"Fujian Newland Computer Co., Ltd";"8003";"EM13x5-LD/HR15-70/HR100-70/HR12/HR1150-70 Barcode scanner engine (HID keyboard)"
"VID_1EAB&PID_8006";"1EAB";"Fujian Newland Computer Co., Ltd";"8006";"EM13x5-LD/HR15-70/HR100-70/HR12/HR1150-70 Barcode scanner engine (USB Serial CDC)"
"VID_1EAB&PID_8010";"1EAB";"Fujian Newland Computer Co., Ltd";"8010";"EM13x5-LD/HR15-70/HR100-70/HR12/HR1150-70 Barcode scanner engine (HID Pos)"
"VID_1EAB&PID_8203";"1EAB";"Fujian Newland Computer Co., Ltd";"8203";"EM3080-01/EM3095/FR20/FM30 Barcode scanner engine (HID keyboard)"
"VID_1EAB&PID_8206";"1EAB";"Fujian Newland Computer Co., Ltd";"8206";"EM3080-01/EM3095/FR20/FM30 Barcode scanner engine (USB Serial CDC)"
"VID_1EAB&PID_8210";"1EAB";"Fujian Newland Computer Co., Ltd";"8210";"EM3080-01/EM3095/FR20/FM30 Barcode scanner engine (HID Pos)"
"VID_1EAB&PID_8303";"1EAB";"Fujian Newland Computer Co., Ltd";"8303";"HR2160 Barcode scanner engine (HID keyboard)"
"VID_1EAB&PID_8306";"1EAB";"Fujian Newland Computer Co., Ltd";"8306";"HR2160 Barcode scanner engine (Serial CDC)"
"VID_1EAB&PID_8310";"1EAB";"Fujian Newland Computer Co., Ltd";"8310";"HR2160 Barcode scanner engine (HID Pos)"
"VID_1EAF&PID_0003";"1EAF";"Leaflabs";"0003";"Maple DFU interface"
"VID_1EAF&PID_0004";"1EAF";"Leaflabs";"0004";"Maple serial interface"
"VID_1EB8&PID_7F00";"1EB8";"Modacom Co., Ltd.";"7F00";"MW-U3500 WiMAX adapter"
"";"1EBB";"NuCORE Technology, Inc.";"";""
"VID_1ECB&PID_02E2";"1ECB";"AMTelecom";"02E2";"JMR1140 [Jiofi]"
"VID_1ED8&PID_0004";"1ED8";"FENDER MUSICAL INSTRUMENTS CORPORATION";"0004";"Mustang I/II"
"VID_1ED8&PID_0005";"1ED8";"FENDER MUSICAL INSTRUMENTS CORPORATION";"0005";"Mustang III/IV/V"
"VID_1ED8&PID_0006";"1ED8";"FENDER MUSICAL INSTRUMENTS CORPORATION";"0006";"Mustang I/II [Firmware Update]"
"VID_1ED8&PID_0007";"1ED8";"FENDER MUSICAL INSTRUMENTS CORPORATION";"0007";"Mustang III/IV/V [Firmware Update]"
"VID_1ED8&PID_0010";"1ED8";"FENDER MUSICAL INSTRUMENTS CORPORATION";"0010";"Mustang Mini"
"VID_1ED8&PID_0011";"1ED8";"FENDER MUSICAL INSTRUMENTS CORPORATION";"0011";"Mustang Mini [Firmware Update]"
"VID_1ED8&PID_0014";"1ED8";"FENDER MUSICAL INSTRUMENTS CORPORATION";"0014";"Mustang I (V.2)"
"VID_1ED8&PID_0016";"1ED8";"FENDER MUSICAL INSTRUMENTS CORPORATION";"0016";"Mustang IV v.2"
"VID_1EDA&PID_2012";"1EDA";"AirTies Wireless Networks";"2012";"Air2210 54 Mbps Wireless Adapter"
"VID_1EDA&PID_2210";"1EDA";"AirTies Wireless Networks";"2210";"Air2210 54 Mbps Wireless Adapter"
"VID_1EDA&PID_2310";"1EDA";"AirTies Wireless Networks";"2310";"Air2310 150 Mbps Wireless Adapter"
"VID_1EDA&PID_2410";"1EDA";"AirTies Wireless Networks";"2410";"Air2410 300 Mbps Wireless Adapter"
"VID_1EDB&PID_BD3B";"1EDB";"Blackmagic design";"BD3B";"Intensity Shuttle"
"VID_1EDB&PID_BD46";"1EDB";"Blackmagic design";"BD46";"Mini Converter Analog to SDI"
"VID_1EDB&PID_BD75";"1EDB";"Blackmagic design";"BD75";"2.5K Cinema Camera (BMCC)"
"VID_1EE8&PID_0014";"1EE8";"ONDA COMMUNICATION S.p.a.";"0014";"MT833UP"
"VID_1EF6&PID_2233";"1EF6";"EADS Deutschland GmbH";"2233";"Cassidian NH90 STTE"
"VID_1EF6&PID_5064";"1EF6";"EADS Deutschland GmbH";"5064";"FDR Interface"
"VID_1EF6&PID_5523";"1EF6";"EADS Deutschland GmbH";"5523";"Cassidian SSDC Adapter II"
"VID_1EF6&PID_5545";"1EF6";"EADS Deutschland GmbH";"5545";"Cassidian SSDC Adapter III"
"VID_1EF6&PID_5648";"1EF6";"EADS Deutschland GmbH";"5648";"RIU CSMU/BSD"
"VID_1EF6&PID_564A";"1EF6";"EADS Deutschland GmbH";"564A";"Cassidian RIU CSMU/BSD Simulator"
"VID_1F0C&PID_2000";"1F0C";"CMX Systems";"2000";"HP StreamSmart 410 [NW278AA]"
"VID_1F28&PID_0020";"1F28";"Cal-Comp";"0020";"CDMA USB Modem A600"
"VID_1F28&PID_0021";"1F28";"Cal-Comp";"0021";"CD INSTALLER USB Device"
"VID_1F3A&PID_1000";"1F3A";"Allwinner Technology";"1000";"Prestigio PER3464B ebook reader (Mass storage mode)"
"VID_1F3A&PID_1002";"1F3A";"Allwinner Technology";"1002";"mediacom XPRO 415"
"VID_1F3A&PID_1010";"1F3A";"Allwinner Technology";"1010";"Android device in fastboot mode"
"VID_1F3A&PID_EFE8";"1F3A";"Allwinner Technology";"EFE8";"sunxi SoC OTG connector in FEL/flashing mode"
"VID_1F44&PID_0001";"1F44";"The Neat Company";"0001";"NM-1000 scanner"
"VID_1F48&PID_0627";"1F48";"H-TRONIC GmbH";"0627";"Data capturing system"
"VID_1F48&PID_0628";"1F48";"H-TRONIC GmbH";"0628";"Data capturing and control module"
"VID_1F4D&PID_A115";"1F4D";"G-Tek Electronics Group";"A115";"EVOLVEO XtraTV stick [DVB-T]"
"VID_1F4D&PID_B803";"1F4D";"G-Tek Electronics Group";"B803";"Lifeview LV5TDLX DVB-T [RTL2832U]"
"VID_1F4D&PID_C803";"1F4D";"G-Tek Electronics Group";"C803";"NotOnlyTV (Lifeview) LV5TDLX DVB-T [RTL2832U]"
"VID_1F4D&PID_D220";"1F4D";"G-Tek Electronics Group";"D220";"Geniatech T220 DVB-T2 TV Stick"
"VID_1F52&PID_0001";"1F52";"Systems & Electronic Development FZCO (SEDCO)";"0001";"Ultima 49 Printer"
"VID_1F52&PID_0002";"1F52";"Systems & Electronic Development FZCO (SEDCO)";"0002";"Ultima 90 Printer"
"VID_1F52&PID_0003";"1F52";"Systems & Electronic Development FZCO (SEDCO)";"0003";"FormsPro 50 Printer"
"VID_1F52&PID_0004";"1F52";"Systems & Electronic Development FZCO (SEDCO)";"0004";"Ultima 90+ Printer"
"VID_1F6F&PID_0023";"1F6F";"Aliph";"0023";"Jawbone Jambox"
"VID_1F6F&PID_8000";"1F6F";"Aliph";"8000";"Jawbone Jambox - Updating"
"VID_1F75&PID_0611";"1F75";"Innostor Technology Corporation";"0611";"IS611 SATA/PATA Bridge Controller"
"VID_1F75&PID_0621";"1F75";"Innostor Technology Corporation";"0621";"IS621 SATA Storage Controller"
"VID_1F75&PID_0888";"1F75";"Innostor Technology Corporation";"0888";"IS888 SATA Storage Controller"
"VID_1F75&PID_0902";"1F75";"Innostor Technology Corporation";"0902";"IS902 UFD controller"
"VID_1F75&PID_0916";"1F75";"Innostor Technology Corporation";"0916";"IS916 Flash Drive"
"VID_1F75&PID_0917";"1F75";"Innostor Technology Corporation";"0917";"IS917 Mass storage"
"VID_1F75&PID_0918";"1F75";"Innostor Technology Corporation";"0918";"IS918 Flash Drive"
"VID_1F82&PID_0001";"1F82";"TANDBERG";"0001";"PrecisionHD Camera"
"VID_1F84&PID_1F7E";"1F84";"Alere, Inc.";"1F7E";"Lateral Flow Engine"
"VID_1F87&PID_0002";"1F87";"Stantum";"0002";"Multi-touch HID Controller"
"VID_1F9B&PID_0241";"1F9B";"Ubiquiti Networks, Inc.";"0241";"AirView2-EXT"
"VID_1F9B&PID_B0B1";"1F9B";"Ubiquiti Networks, Inc.";"B0B1";"UniFi VoIP Phone"
"VID_1FAB&PID_104D";"1FAB";"Samsung Opto-Electroncs Co., Ltd.";"104D";"ES65"
"VID_1FAC&PID_0232";"1FAC";"Franklin Wireless";"0232";"U770 3G/4G Wimax/4G LTE Modem"
"VID_1FAE&PID_0040";"1FAE";"Lumidigm";"0040";"M311 Fingerprint Scanner"
"VID_1FAE&PID_212C";"1FAE";"Lumidigm";"212C";"M30x (Mercury) fingerprint sensor"
"VID_1FB2&PID_0001";"1FB2";"Withings";"0001";"Wi-Fi Body Scale (WBS01)"
"";"1FBA";"DERMALOG Identification Systems GmbH";"";""
"VID_1FBD&PID_0001";"1FBD";"Delphin Technology AG";"0001";"Expert Key - Data aquisition system"
"VID_1FC9&PID_0003";"1FC9";"NXP Semiconductors";"0003";"LPC1343"
"VID_1FC9&PID_000C";"1FC9";"NXP Semiconductors";"000C";"LPC4330FET180 [ARM Cortex M4 + M0] (device firmware upgrade mode)"
"VID_1FC9&PID_0082";"1FC9";"NXP Semiconductors";"0082";"LPC4330FET180 [ARM Cortex M4 + M0] (mass storage controller mode)"
"VID_1FC9&PID_010B";"1FC9";"NXP Semiconductors";"010B";"PR533"
"VID_1FC9&PID_0126";"1FC9";"NXP Semiconductors";"0126";"i.MX 7ULP SystemOnChip in RecoveryMode"
"VID_1FC9&PID_012B";"1FC9";"NXP Semiconductors";"012B";"i.MX 8M Dual/8M QuadLite/8M Quad Serial Downloader"
"VID_1FC9&PID_5002";"1FC9";"NXP Semiconductors";"5002";"PTN5002 [Startech VGA/DVI-D adapter]"
"VID_1FC9&PID_8124";"1FC9";"NXP Semiconductors";"8124";"SharkRF Bootloader"
"VID_1FC9&PID_824C";"1FC9";"NXP Semiconductors";"824C";"LumiNode1"
"VID_1FDE&PID_0001";"1FDE";"ILX Lightwave Corporation";"0001";"UART Bridge"
"VID_1FE7&PID_1000";"1FE7";"Vertex Wireless Co., Ltd.";"1000";"VW100 series CDMA EV-DO Rev.A modem"
"VID_1FF7&PID_0013";"1FF7";"CVT Electronics.Co.,Ltd";"0013";"CVTouch Screen (HID)"
"VID_1FF7&PID_001A";"1FF7";"CVT Electronics.Co.,Ltd";"001A";"Human Interface Device"
"VID_1FFB&PID_0081";"1FFB";"Pololu Corporation";"0081";"AVR Programmer"
"VID_1FFB&PID_0083";"1FFB";"Pololu Corporation";"0083";"Jrk 21v3 Motor Controller"
"VID_1FFB&PID_0089";"1FFB";"Pololu Corporation";"0089";"Micro Maestro 6-Servo Controller"
"VID_1FFB&PID_008A";"1FFB";"Pololu Corporation";"008A";"Mini Maestro 12-Channel Servo Controller"
"VID_1FFB&PID_008B";"1FFB";"Pololu Corporation";"008B";"Mini Maestro 18-Channel Servo Controller"
"VID_1FFB&PID_008C";"1FFB";"Pololu Corporation";"008C";"Mini Maestro 24-Channel Servo Controller"
"VID_1FFB&PID_00B0";"1FFB";"Pololu Corporation";"00B0";"AVR Programmer v2"
"";"1FFF";"Ideofy Inc.";"";""
"VID_2000&PID_1F0C";"2000";"CMX Systems";"1F0C";"HP StreamSmart 410 [NW278AA]"
"VID_2001&PID_0001";"2001";"D-Link Corp.";"0001";"DWL-120 WIRELESS ADAPTER"
"VID_2001&PID_0201";"2001";"D-Link Corp.";"0201";"DHN-120 10Mb Home Phoneline Adapter"
"VID_2001&PID_1A00";"2001";"D-Link Corp.";"1A00";"DUB-E100 Fast Ethernet Adapter(rev.A) [ASIX AX88172]"
"VID_2001&PID_1A02";"2001";"D-Link Corp.";"1A02";"DUB-E100 Fast Ethernet Adapter(rev.C1) [ASIX AX88772]"
"VID_2001&PID_200C";"2001";"D-Link Corp.";"200C";"10/100 Ethernet"
"VID_2001&PID_3101";"2001";"D-Link Corp.";"3101";"DWA-182 AC1200 DB Wireless Adapter(rev.A1) [Broadcom BCM43526]"
"VID_2001&PID_3200";"2001";"D-Link Corp.";"3200";"DWL-120 802.11b Wireless Adapter(rev.E1) [Atmel at76c503a]"
"VID_2001&PID_3301";"2001";"D-Link Corp.";"3301";"DWA-130 802.11n Wireless N Adapter(rev.C1) [Realtek RTL8192U]"
"VID_2001&PID_3306";"2001";"D-Link Corp.";"3306";"DWL-G122 Wireless Adapter(rev.F1) [Realtek RTL8188SU]"
"VID_2001&PID_3308";"2001";"D-Link Corp.";"3308";"DWA-121 802.11n Wireless N 150 Pico Adapter [Realtek RTL8188CUS]"
"VID_2001&PID_3309";"2001";"D-Link Corp.";"3309";"DWA-135 802.11n Wireless N Adapter(rev.A1) [Realtek RTL8192CU]"
"VID_2001&PID_330A";"2001";"D-Link Corp.";"330A";"DWA-133 802.11n Wireless N Adapter [Realtek RTL8192CU]"
"VID_2001&PID_330D";"2001";"D-Link Corp.";"330D";"DWA-131 802.11n Wireless N Nano Adapter (rev.B1) [Realtek RTL8192CU]"
"VID_2001&PID_330F";"2001";"D-Link Corp.";"330F";"DWA-125 Wireless N 150 Adapter(rev.D1) [Realtek RTL8188ETV]"
"VID_2001&PID_3310";"2001";"D-Link Corp.";"3310";"DWA-123 Wireless N 150 Adapter (rev.D1)"
"VID_2001&PID_3314";"2001";"D-Link Corp.";"3314";"DWA-171 AC600 DB Wireless Adapter(rev.A1) [Realtek RTL8811AU]"
"VID_2001&PID_3315";"2001";"D-Link Corp.";"3315";"DWA-182 Wireless AC Dualband Adapter(rev.C) [Realtek RTL8812AU]"
"VID_2001&PID_3317";"2001";"D-Link Corp.";"3317";"DWA-137 Wireless N High-Gain Adapter [Ralink RT5372]"
"VID_2001&PID_3319";"2001";"D-Link Corp.";"3319";"DWA-131 Wireless N Nano Adapter (Rev. E1) [Realtek RTL8192EU]"
"VID_2001&PID_3500";"2001";"D-Link Corp.";"3500";"Elitegroup Computer Systems WLAN card WL-162"
"VID_2001&PID_3700";"2001";"D-Link Corp.";"3700";"DWL-122 802.11b [Intersil Prism 3]"
"VID_2001&PID_3701";"2001";"D-Link Corp.";"3701";"DWL-G120 Spinnaker 802.11g [Intersil ISL3886]"
"VID_2001&PID_3702";"2001";"D-Link Corp.";"3702";"DWL-120 802.11b Wireless Adapter(rev.F) [Intersil ISL3871]"
"VID_2001&PID_3703";"2001";"D-Link Corp.";"3703";"AirPlus G DWL-G122 Wireless Adapter(rev.A1) [Intersil ISL3880]"
"VID_2001&PID_3704";"2001";"D-Link Corp.";"3704";"AirPlus G DWL-G122 Wireless Adapter(rev.A2) [Intersil ISL3887]"
"VID_2001&PID_3705";"2001";"D-Link Corp.";"3705";"AirPlus G DWL-G120 Wireless Adapter(rev.C) [Intersil ISL3887]"
"VID_2001&PID_3761";"2001";"D-Link Corp.";"3761";"IEEE 802.11g USB2.0 Wireless Network Adapter-PN"
"VID_2001&PID_3A00";"2001";"D-Link Corp.";"3A00";"DWL-AG132 [Atheros AR5523]"
"VID_2001&PID_3A01";"2001";"D-Link Corp.";"3A01";"DWL-AG132 (no firmware) [Atheros AR5523]"
"VID_2001&PID_3A02";"2001";"D-Link Corp.";"3A02";"DWL-G132 [Atheros AR5523]"
"VID_2001&PID_3A03";"2001";"D-Link Corp.";"3A03";"DWL-G132 (no firmware) [Atheros AR5523]"
"VID_2001&PID_3A04";"2001";"D-Link Corp.";"3A04";"DWL-AG122 [Atheros AR5523]"
"VID_2001&PID_3A05";"2001";"D-Link Corp.";"3A05";"DWL-AG122 (no firmware) [Atheros AR5523]"
"VID_2001&PID_3A80";"2001";"D-Link Corp.";"3A80";"AirPlus Xtreme G DWL-G132 Wireless Adapter"
"VID_2001&PID_3A81";"2001";"D-Link Corp.";"3A81";"predator Bootloader Download"
"VID_2001&PID_3A82";"2001";"D-Link Corp.";"3A82";"AirPremier AG DWL-AG132 Wireless Adapter"
"VID_2001&PID_3A83";"2001";"D-Link Corp.";"3A83";"predator Bootloader Download"
"VID_2001&PID_3B00";"2001";"D-Link Corp.";"3B00";"AirPlus DWL-120+ Wireless Adapter [Texas Instruments ACX100USB]"
